rating_id,trip_id,driver_id,rider_id,rating_by,rating_value,review_text,cleanliness_score,punctuality_score,communication_score,rating_timestamp
RTG000232,TRP0002585,DRV00081,RDR000178,driver,4.1,Review comment 232,3,5,2,2023-11-14T00:00:00Z
RTG000233,TRP0000195,DRV00137,RDR000649,driver,2.4,Review comment 233,3,4,2,2023-03-07T00:00:00Z
RTG000234,TRP0003025,DRV00186,RDR000109,driver,3.5,Review comment 234,2,1,3,2023-08-01T00:00:00Z
RTG000235,TRP0000623,DRV00202,RDR000969,driver,4.0,Review comment 235,4,2,2,2023-04-15T00:00:00Z
RTG000236,TRP0001955,DRV00043,RDR001273,rider,3.3,Review comment 236,1,3,3,2023-03-23T00:00:00Z
RTG000237,TRP0002720,DRV00171,RDR000524,driver,4.9,Review comment 237,5,2,1,2023-12-17T00:00:00Z
RTG000238,TRP0003125,DRV00065,RDR001790,driver,1.0,Review comment 238,5,4,1,2023-11-16T00:00:00Z
RTG000239,TRP0000445,DRV00179,RDR001579,rider,1.8,Review comment 239,4,4,2,2023-07-20T00:00:00Z
RTG000240,TRP0003010,DRV00294,RDR001144,rider,3.4,Review comment 240,5,4,3,2023-01-28T00:00:00Z
RTG000241,TRP0003794,DRV00174,RDR001447,driver,2.4,Review comment 241,2,5,2,2023-06-04T00:00:00Z
RTG000242,TRP0003697,DRV00067,RDR000042,driver,4.2,Review comment 242,5,1,2,2023-06-17T00:00:00Z
RTG000243,TRP0001882,DRV00299,RDR000690,driver,3.5,Review comment 243,5,3,5,2023-10-27T00:00:00Z
RTG000244,TRP0000788,DRV00104,RDR001847,driver,1.6,Review comment 244,1,1,5,2023-11-03T00:00:00Z
RTG000245,TRP0001725,DRV00280,RDR001462,driver,2.2,Review comment 245,4,2,5,2023-12-23T00:00:00Z
RTG000246,TRP0003968,DRV00174,RDR001474,driver,3.7,Review comment 246,1,5,5,2023-07-08T00:00:00Z
RTG000247,TRP0002677,DRV00061,RDR000031,driver,1.9,Review comment 247,3,3,2,2023-05-22T00:00:00Z
RTG000248,TRP0001419,DRV00131,RDR000786,rider,1.8,Review comment 248,5,3,2,2023-02-26T00:00:00Z
RTG000249,TRP0001201,DRV00059,RDR001785,driver,4.5,Review comment 249,1,1,1,2023-07-08T00:00:00Z
RTG000250,TRP0001421,DRV00255,RDR001347,driver,3.9,Review comment 250,3,2,2,2023-05-07T00:00:00Z
RTG000251,TRP0003231,DRV00169,RDR000737,driver,1.4,Review comment 251,2,3,2,2023-07-31T00:00:00Z
RTG000252,TRP0002831,DRV00160,RDR001563,rider,3.0,Review comment 252,5,5,2,2023-07-12T00:00:00Z
RTG000253,TRP0001301,DRV00277,RDR001210,rider,3.5,Review comment 253,4,3,3,2023-07-02T00:00:00Z
RTG000254,TRP0002833,DRV00240,RDR000959,driver,4.9,Review comment 254,2,3,4,2023-07-15T00:00:00Z
RTG000255,TRP0000502,DRV00244,RDR001345,driver,1.8,Review comment 255,5,4,3,2023-02-02T00:00:00Z
RTG000256,TRP0001961,DRV00002,RDR001412,driver,3.6,Review comment 256,3,4,1,2023-09-05T00:00:00Z
RTG000257,TRP0001840,DRV00035,RDR001203,driver,3.3,Review comment 257,2,1,1,2023-04-08T00:00:00Z
RTG000258,TRP0000533,DRV00024,RDR000239,driver,4.6,Review comment 258,4,4,2,2023-09-05T00:00:00Z
RTG000259,TRP0000128,DRV00077,RDR000769,rider,1.3,Review comment 259,5,5,4,2023-01-15T00:00:00Z
RTG000260,TRP0002306,DRV00022,RDR000878,rider,4.9,Review comment 260,2,4,4,2023-12-25T00:00:00Z
RTG000261,TRP0001896,DRV00136,RDR000133,rider,4.7,Review comment 261,4,2,5,2023-03-11T00:00:00Z
RTG000262,TRP0000881,DRV00084,RDR000820,rider,2.9,Review comment 262,4,1,2,2023-01-13T00:00:00Z
RTG000263,TRP0003206,DRV00143,RDR001885,rider,3.5,Review comment 263,4,1,3,2023-02-15T00:00:00Z
RTG000264,TRP0000887,DRV00151,RDR000630,rider,1.6,Review comment 264,5,1,1,2023-10-06T00:00:00Z
RTG000265,TRP0002004,DRV00213,RDR000014,rider,4.1,Review comment 265,2,4,4,2023-04-02T00:00:00Z
RTG000266,TRP0001974,DRV00143,RDR000915,driver,1.6,Review comment 266,5,4,1,2023-01-20T00:00:00Z
RTG000267,TRP0000732,DRV00128,RDR001860,rider,3.5,Review comment 267,2,3,1,2023-07-26T00:00:00Z
RTG000268,TRP0002637,DRV00059,RDR000601,driver,5.0,Review comment 268,4,5,4,2023-09-24T00:00:00Z
RTG000269,TRP0002202,DRV00134,RDR000993,rider,2.0,Review comment 269,5,2,2,2023-04-11T00:00:00Z
RTG000270,TRP0002593,DRV00022,RDR001943,rider,2.8,Review comment 270,3,5,3,2023-12-16T00:00:00Z
RTG000271,TRP0002068,DRV00135,RDR001979,driver,3.9,Review comment 271,1,3,2,2023-01-07T00:00:00Z
RTG000272,TRP0003191,DRV00004,RDR001753,rider,1.4,Review comment 272,3,4,3,2023-06-08T00:00:00Z
RTG000273,TRP0002777,DRV00054,RDR001513,rider,4.2,Review comment 273,1,4,3,2023-09-08T00:00:00Z
RTG000274,TRP0001006,DRV00088,RDR000032,rider,3.9,Review comment 274,4,5,3,2023-09-07T00:00:00Z
RTG000275,TRP0000462,DRV00004,RDR001055,rider,4.6,Review comment 275,3,5,5,2023-09-29T00:00:00Z
RTG000276,TRP0001447,DRV00039,RDR000138,driver,4.5,Review comment 276,4,2,3,2023-07-07T00:00:00Z
RTG000277,TRP0001009,DRV00193,RDR000721,driver,2.3,Review comment 277,3,3,4,2023-01-03T00:00:00Z
RTG000278,TRP0003479,DRV00294,RDR000614,driver,5.0,Review comment 278,2,2,2,2023-09-23T00:00:00Z
RTG000279,TRP0002377,DRV00062,RDR000003,rider,2.3,Review comment 279,4,5,1,2023-04-27T00:00:00Z
RTG000280,TRP0002883,DRV00172,RDR001877,rider,2.7,Review comment 280,2,1,2,2023-11-01T00:00:00Z
RTG000281,TRP0000575,DRV00062,RDR001803,driver,1.1,Review comment 281,3,1,2,2023-06-18T00:00:00Z
RTG000282,TRP0002520,DRV00179,RDR000077,rider,3.0,Review comment 282,1,4,4,2023-02-14T00:00:00Z
RTG000283,TRP0001460,DRV00192,RDR000730,rider,2.3,Review comment 283,3,5,4,2023-04-04T00:00:00Z
RTG000284,TRP0000464,DRV00177,RDR001882,driver,4.7,Review comment 284,1,1,5,2023-08-29T00:00:00Z
RTG000285,TRP0003789,DRV00033,RDR000808,rider,1.8,Review comment 285,2,5,5,2023-02-10T00:00:00Z
RTG000286,TRP0000385,DRV00179,RDR001936,rider,4.3,Review comment 286,5,2,4,2023-11-07T00:00:00Z
RTG000287,TRP0002230,DRV00298,RDR000484,driver,1.2,Review comment 287,5,2,4,2023-04-30T00:00:00Z
RTG000288,TRP0001146,DRV00266,RDR001674,driver,3.4,Review comment 288,5,4,3,2023-12-29T00:00:00Z
RTG000289,TRP0002547,DRV00093,RDR001046,rider,3.7,Review comment 289,5,3,5,2023-04-03T00:00:00Z
RTG000290,TRP0001099,DRV00078,RDR000321,driver,4.2,Review comment 290,1,2,1,2023-08-09T00:00:00Z
RTG000291,TRP0003249,DRV00163,RDR001639,rider,4.3,Review comment 291,4,2,2,2023-06-27T00:00:00Z
RTG000292,TRP0002433,DRV00007,RDR000442,driver,2.8,Review comment 292,3,1,2,2023-04-01T00:00:00Z
RTG000293,TRP0002950,DRV00122,RDR001279,driver,4.3,Review comment 293,4,4,5,2023-09-22T00:00:00Z
RTG000294,TRP0001270,DRV00260,RDR000418,rider,4.6,Review comment 294,5,2,3,2023-02-16T00:00:00Z
RTG000295,TRP0003441,DRV00129,RDR000923,rider,3.8,Review comment 295,2,1,4,2023-02-17T00:00:00Z
RTG000296,TRP0003410,DRV00072,RDR001177,rider,1.4,Review comment 296,3,4,2,2023-04-24T00:00:00Z
RTG000297,TRP0002379,DRV00098,RDR001270,rider,3.1,Review comment 297,1,4,3,2023-12-25T00:00:00Z
RTG000298,TRP0002565,DRV00233,RDR001288,driver,4.8,Review comment 298,3,3,5,2023-04-15T00:00:00Z
RTG000299,TRP0002716,DRV00167,RDR000710,rider,1.6,Review comment 299,5,2,2,2023-01-17T00:00:00Z
RTG000300,TRP0002726,DRV00208,RDR000135,driver,4.3,Review comment 300,2,2,2,2023-10-09T00:00:00Z
RTG000301,TRP0002477,DRV00063,RDR000240,rider,1.4,Review comment 301,1,3,5,2023-10-15T00:00:00Z
RTG000302,TRP0002218,DRV00003,RDR001419,rider,2.7,Review comment 302,3,3,1,2023-07-28T00:00:00Z
RTG000303,TRP0003934,DRV00054,RDR001725,rider,4.5,Review comment 303,2,1,2,2023-08-10T00:00:00Z
RTG000304,TRP0001763,DRV00129,RDR000678,rider,4.0,Review comment 304,5,2,5,2023-03-25T00:00:00Z
RTG000305,TRP0000742,DRV00110,RDR001852,driver,3.4,Review comment 305,2,5,2,2023-07-07T00:00:00Z
RTG000306,TRP0003326,DRV00173,RDR001196,driver,3.4,Review comment 306,1,4,5,2023-11-07T00:00:00Z
RTG000307,TRP0000322,DRV00128,RDR001436,driver,4.5,Review comment 307,3,3,1,2023-05-05T00:00:00Z
RTG000308,TRP0000887,DRV00151,RDR000630,rider,3.1,Review comment 308,3,1,1,2023-11-29T00:00:00Z
RTG000309,TRP0000934,DRV00238,RDR000874,rider,1.2,Review comment 309,1,3,5,2023-11-19T00:00:00Z
RTG000310,TRP0002406,DRV00166,RDR000602,rider,1.4,Review comment 310,3,3,2,2023-06-03T00:00:00Z
RTG000311,TRP0003099,DRV00245,RDR001811,rider,2.0,Review comment 311,3,1,3,2023-07-18T00:00:00Z
RTG000312,TRP0000506,DRV00049,RDR000247,rider,4.6,Review comment 312,3,4,4,2023-04-11T00:00:00Z
RTG000313,TRP0002305,DRV00126,RDR000182,rider,2.8,Review comment 313,5,4,3,2023-08-11T00:00:00Z
RTG000314,TRP0001285,DRV00251,RDR001103,driver,1.5,Review comment 314,5,1,1,2023-03-30T00:00:00Z
RTG000315,TRP0002486,DRV00233,RDR001775,driver,3.6,Review comment 315,5,1,3,2023-01-22T00:00:00Z
RTG000316,TRP0000295,DRV00185,RDR000479,rider,2.9,Review comment 316,3,1,5,2023-09-10T00:00:00Z
RTG000317,TRP0001447,DRV00039,RDR000138,rider,1.6,Review comment 317,5,4,2,2023-05-05T00:00:00Z
RTG000318,TRP0002268,DRV00043,RDR001561,rider,2.8,Review comment 318,3,3,5,2023-10-02T00:00:00Z
RTG000319,TRP0002870,DRV00146,RDR000473,driver,2.7,Review comment 319,4,3,4,2023-08-31T00:00:00Z
RTG000320,TRP0003978,DRV00262,RDR001646,driver,3.7,Review comment 320,5,2,2,2023-02-06T00:00:00Z
RTG000321,TRP0002615,DRV00200,RDR001584,driver,2.8,Review comment 321,2,2,4,2023-03-17T00:00:00Z
RTG000322,TRP0001556,DRV00061,RDR001037,driver,4.6,Review comment 322,5,2,4,2023-03-28T00:00:00Z
RTG000323,TRP0003536,DRV00167,RDR000277,rider,1.2,Review comment 323,3,1,4,2023-07-09T00:00:00Z
RTG000324,TRP0001461,DRV00278,RDR001002,rider,2.3,Review comment 324,4,5,2,2023-08-14T00:00:00Z
RTG000325,TRP0000950,DRV00204,RDR000907,rider,3.8,Review comment 325,3,1,2,2023-02-28T00:00:00Z
RTG000326,TRP0001255,DRV00078,RDR000729,rider,1.4,Review comment 326,2,1,5,2023-11-01T00:00:00Z
RTG000327,TRP0002139,DRV00288,RDR001124,rider,1.9,Review comment 327,4,2,2,2023-05-12T00:00:00Z
RTG000328,TRP0000542,DRV00208,RDR000927,rider,1.8,Review comment 328,3,3,2,2023-11-15T00:00:00Z
RTG000329,TRP0002789,DRV00099,RDR001549,rider,4.6,Review comment 329,1,2,2,2023-05-03T00:00:00Z
RTG000330,TRP0000126,DRV00104,RDR000631,rider,4.1,Review comment 330,2,1,1,2023-08-29T00:00:00Z
RTG000331,TRP0003994,DRV00155,RDR001920,rider,1.9,Review comment 331,2,3,5,2023-11-24T00:00:00Z
RTG000332,TRP0001122,DRV00238,RDR000200,driver,4.5,Review comment 332,3,1,3,2023-02-21T00:00:00Z
RTG000333,TRP0000811,DRV00153,RDR001936,driver,4.5,Review comment 333,5,5,4,2023-01-29T00:00:00Z
RTG000334,TRP0001466,DRV00218,RDR001744,driver,2.0,Review comment 334,5,1,1,2023-07-03T00:00:00Z
RTG000335,TRP0001918,DRV00300,RDR000077,rider,4.5,Review comment 335,2,5,3,2023-06-06T00:00:00Z
RTG000336,TRP0002523,DRV00221,RDR000467,rider,1.2,Review comment 336,5,5,5,2023-12-26T00:00:00Z
RTG000337,TRP0000663,DRV00212,RDR000659,rider,1.8,Review comment 337,2,1,3,2023-04-16T00:00:00Z
RTG000338,TRP0003716,DRV00210,RDR000182,rider,3.1,Review comment 338,2,2,2,2023-03-19T00:00:00Z
RTG000339,TRP0003203,DRV00169,RDR000245,rider,1.3,Review comment 339,4,1,4,2023-03-29T00:00:00Z
RTG000340,TRP0001621,DRV00278,RDR001229,driver,2.4,Review comment 340,4,1,5,2023-09-21T00:00:00Z
RTG000341,TRP0000175,DRV00299,RDR000172,driver,3.1,Review comment 341,2,1,1,2023-04-25T00:00:00Z
RTG000342,TRP0002687,DRV00244,RDR001128,driver,2.9,Review comment 342,1,3,1,2023-04-04T00:00:00Z
RTG000343,TRP0003366,DRV00207,RDR001630,rider,3.0,Review comment 343,5,2,1,2023-12-17T00:00:00Z
RTG000344,TRP0003480,DRV00082,RDR000141,rider,4.3,Review comment 344,2,5,2,2023-11-12T00:00:00Z
RTG000345,TRP0003920,DRV00198,RDR001548,driver,4.5,Review comment 345,2,4,2,2023-02-10T00:00:00Z
RTG000346,TRP0001423,DRV00047,RDR001062,driver,3.6,Review comment 346,2,4,1,2023-04-24T00:00:00Z
RTG000347,TRP0002277,DRV00002,RDR000012,driver,2.8,Review comment 347,2,4,1,2023-04-15T00:00:00Z
RTG000348,TRP0000880,DRV00205,RDR000219,rider,4.3,Review comment 348,1,4,2,2023-06-26T00:00:00Z
RTG000349,TRP0002367,DRV00300,RDR000283,rider,4.1,Review comment 349,4,1,2,2023-04-23T00:00:00Z
RTG000350,TRP0003070,DRV00257,RDR000334,rider,4.5,Review comment 350,3,1,5,2023-02-20T00:00:00Z
RTG000351,TRP0000068,DRV00068,RDR001863,driver,2.0,Review comment 351,2,1,4,2023-04-01T00:00:00Z
RTG000352,TRP0000525,DRV00294,RDR000835,driver,2.4,Review comment 352,2,1,1,2023-10-21T00:00:00Z
RTG000353,TRP0002162,DRV00014,RDR001658,driver,2.2,Review comment 353,3,4,1,2023-04-10T00:00:00Z
RTG000354,TRP0000936,DRV00215,RDR001691,driver,1.3,Review comment 354,1,2,5,2023-02-20T00:00:00Z
RTG000355,TRP0002870,DRV00146,RDR000473,driver,4.0,Review comment 355,4,1,4,2023-04-03T00:00:00Z
RTG000356,TRP0001332,DRV00205,RDR000669,rider,5.0,Review comment 356,1,2,5,2023-02-19T00:00:00Z
RTG000357,TRP0003832,DRV00103,RDR001834,driver,3.1,Review comment 357,5,4,4,2023-08-29T00:00:00Z
RTG000358,TRP0001904,DRV00143,RDR001468,rider,1.3,Review comment 358,5,1,5,2023-05-05T00:00:00Z
RTG000359,TRP0003897,DRV00008,RDR000045,rider,3.6,Review comment 359,2,1,4,2023-11-18T00:00:00Z
RTG000360,TRP0001630,DRV00178,RDR001963,rider,2.5,Review comment 360,4,2,1,2023-07-17T00:00:00Z
RTG000361,TRP0002474,DRV00148,RDR001492,driver,2.7,Review comment 361,2,5,3,2023-10-16T00:00:00Z
RTG000362,TRP0002705,DRV00074,RDR001006,rider,4.6,Review comment 362,5,1,3,2023-10-06T00:00:00Z
RTG000363,TRP0002683,DRV00256,RDR001499,rider,4.2,Review comment 363,5,1,1,2023-01-06T00:00:00Z
RTG000364,TRP0000965,DRV00231,RDR001652,driver,2.7,Review comment 364,3,5,1,2023-11-21T00:00:00Z
RTG000365,TRP0002222,DRV00137,RDR000344,rider,4.7,Review comment 365,2,2,4,2023-08-22T00:00:00Z
RTG000366,TRP0002439,DRV00209,RDR000677,driver,4.1,Review comment 366,5,2,1,2023-12-27T00:00:00Z
RTG000367,TRP0001420,DRV00048,RDR001920,rider,2.6,Review comment 367,4,3,5,2023-06-22T00:00:00Z
RTG000368,TRP0002100,DRV00156,RDR000096,driver,3.1,Review comment 368,5,4,2,2023-12-02T00:00:00Z
RTG000369,TRP0000759,DRV00099,RDR000268,driver,2.9,Review comment 369,3,2,2,2023-10-03T00:00:00Z
RTG000370,TRP0003279,DRV00111,RDR000925,driver,3.8,Review comment 370,2,2,3,2023-02-22T00:00:00Z
RTG000371,TRP0003107,DRV00050,RDR001271,driver,1.6,Review comment 371,2,5,5,2023-12-09T00:00:00Z
RTG000372,TRP0003794,DRV00174,RDR001447,rider,1.3,Review comment 372,4,5,4,2023-04-06T00:00:00Z
RTG000373,TRP0003596,DRV00278,RDR000616,rider,1.4,Review comment 373,2,4,3,2023-11-06T00:00:00Z
RTG000374,TRP0001756,DRV00235,RDR001352,driver,3.0,Review comment 374,4,2,1,2023-07-13T00:00:00Z
RTG000375,TRP0002034,DRV00238,RDR000742,driver,3.6,Review comment 375,2,5,3,2023-03-20T00:00:00Z
RTG000376,TRP0002099,DRV00140,RDR000232,rider,3.1,Review comment 376,4,5,3,2023-12-11T00:00:00Z
RTG000377,TRP0001184,DRV00172,RDR000079,rider,1.2,Review comment 377,1,2,5,2023-01-08T00:00:00Z
RTG000378,TRP0000410,DRV00173,RDR001211,rider,1.4,Review comment 378,5,2,3,2023-11-20T00:00:00Z
RTG000379,TRP0003812,DRV00172,RDR001319,driver,2.6,Review comment 379,2,2,1,2023-03-28T00:00:00Z
RTG000380,TRP0002344,DRV00141,RDR001170,driver,1.9,Review comment 380,5,5,3,2023-10-28T00:00:00Z
RTG000381,TRP0002359,DRV00241,RDR000074,rider,4.2,Review comment 381,3,1,2,2023-04-27T00:00:00Z
RTG000382,TRP0003276,DRV00240,RDR001403,rider,4.1,Review comment 382,2,2,5,2023-04-17T00:00:00Z
RTG000383,TRP0003424,DRV00084,RDR001595,rider,2.6,Review comment 383,5,3,1,2023-01-30T00:00:00Z
RTG000384,TRP0003073,DRV00103,RDR000588,driver,1.4,Review comment 384,4,2,5,2023-04-23T00:00:00Z
RTG000385,TRP0001500,DRV00096,RDR000066,rider,4.3,Review comment 385,1,2,5,2023-11-05T00:00:00Z
RTG000386,TRP0001256,DRV00006,RDR001638,rider,3.9,Review comment 386,1,2,2,2023-12-01T00:00:00Z
RTG000387,TRP0000206,DRV00206,RDR000169,rider,4.2,Review comment 387,3,2,2,2023-10-05T00:00:00Z
RTG000388,TRP0002350,DRV00017,RDR001189,driver,3.8,Review comment 388,1,5,2,2023-05-29T00:00:00Z
RTG000389,TRP0000920,DRV00074,RDR000553,rider,2.5,Review comment 389,4,3,1,2023-12-30T00:00:00Z
RTG000390,TRP0002353,DRV00151,RDR000544,driver,3.8,Review comment 390,3,4,3,2023-07-04T00:00:00Z
RTG000391,TRP0001478,DRV00207,RDR001997,driver,3.4,Review comment 391,1,2,2,2023-07-24T00:00:00Z
RTG000392,TRP0003487,DRV00159,RDR000941,driver,2.1,Review comment 392,2,1,3,2023-09-02T00:00:00Z
RTG000393,TRP0001258,DRV00265,RDR001132,rider,2.2,Review comment 393,5,4,3,2023-08-03T00:00:00Z
RTG000394,TRP0001206,DRV00276,RDR001849,rider,1.6,Review comment 394,2,2,2,2023-10-26T00:00:00Z
RTG000395,TRP0002528,DRV00073,RDR000630,driver,1.2,Review comment 395,2,2,1,2023-11-28T00:00:00Z
RTG000396,TRP0001736,DRV00236,RDR001493,rider,4.2,Review comment 396,2,1,4,2023-01-05T00:00:00Z
RTG000397,TRP0001109,DRV00279,RDR000985,rider,2.9,Review comment 397,4,3,1,2023-10-13T00:00:00Z
RTG000398,TRP0001155,DRV00237,RDR001148,rider,1.8,Review comment 398,4,2,3,2023-02-24T00:00:00Z
RTG000399,TRP0002661,DRV00093,RDR001413,driver,2.2,Review comment 399,1,5,4,2023-10-09T00:00:00Z
RTG000400,TRP0000667,DRV00182,RDR001775,driver,2.6,Review comment 400,5,1,4,2023-12-18T00:00:00Z
RTG000401,TRP0003983,DRV00149,RDR001540,rider,3.6,Review comment 401,3,2,1,2023-12-02T00:00:00Z
RTG000402,TRP0002962,DRV00109,RDR000690,driver,2.0,Review comment 402,2,4,3,2023-12-16T00:00:00Z
RTG000403,TRP0000298,DRV00194,RDR001608,driver,4.2,Review comment 403,4,4,5,2023-06-06T00:00:00Z
RTG000404,TRP0003885,DRV00220,RDR000088,rider,2.5,Review comment 404,1,5,1,2023-08-10T00:00:00Z
RTG000405,TRP0001391,DRV00054,RDR001168,driver,3.2,Review comment 405,1,1,5,2023-07-21T00:00:00Z
RTG000406,TRP0003595,DRV00012,RDR000221,driver,2.0,Review comment 406,4,4,3,2023-04-21T00:00:00Z
RTG000407,TRP0003617,DRV00114,RDR001884,rider,2.5,Review comment 407,4,5,4,2023-01-22T00:00:00Z
RTG000408,TRP0001766,DRV00070,RDR000112,driver,4.4,Review comment 408,5,5,3,2023-06-29T00:00:00Z
RTG000409,TRP0000345,DRV00025,RDR000731,driver,4.1,Review comment 409,1,2,2,2023-10-10T00:00:00Z
RTG000410,TRP0002539,DRV00294,RDR001898,rider,4.5,Review comment 410,2,3,4,2023-06-20T00:00:00Z
RTG000411,TRP0000987,DRV00236,RDR000796,driver,4.8,Review comment 411,4,5,1,2023-03-25T00:00:00Z
RTG000412,TRP0002281,DRV00278,RDR001608,driver,2.6,Review comment 412,3,3,3,2023-05-20T00:00:00Z
RTG000413,TRP0001521,DRV00050,RDR000302,rider,4.5,Review comment 413,4,3,3,2023-10-25T00:00:00Z
RTG000414,TRP0001508,DRV00068,RDR000122,rider,4.9,Review comment 414,5,2,1,2023-06-28T00:00:00Z
RTG000415,TRP0001804,DRV00222,RDR001113,rider,3.4,Review comment 415,3,4,3,2023-07-15T00:00:00Z
RTG000416,TRP0003688,DRV00032,RDR000997,rider,3.8,Review comment 416,3,4,4,2023-04-05T00:00:00Z
RTG000417,TRP0000879,DRV00255,RDR001743,rider,3.0,Review comment 417,3,3,3,2023-04-23T00:00:00Z
RTG000418,TRP0003007,DRV00230,RDR001100,driver,4.1,Review comment 418,3,3,5,2023-04-26T00:00:00Z
RTG000419,TRP0001955,DRV00043,RDR001273,driver,4.9,Review comment 419,4,5,1,2023-12-21T00:00:00Z
RTG000420,TRP0002281,DRV00278,RDR001608,driver,4.0,Review comment 420,4,5,5,2023-04-15T00:00:00Z
RTG000421,TRP0002104,DRV00116,RDR000400,driver,4.4,Review comment 421,1,4,5,2023-09-06T00:00:00Z
RTG000422,TRP0000495,DRV00076,RDR001093,driver,2.8,Review comment 422,4,2,5,2023-10-30T00:00:00Z
RTG000423,TRP0001239,DRV00244,RDR000577,rider,2.6,Review comment 423,2,2,3,2023-12-18T00:00:00Z
RTG000424,TRP0000363,DRV00153,RDR001653,driver,1.6,Review comment 424,4,3,4,2023-09-08T00:00:00Z
RTG000425,TRP0003335,DRV00231,RDR000915,rider,3.3,Review comment 425,2,4,4,2023-07-15T00:00:00Z
RTG000426,TRP0001712,DRV00095,RDR000159,rider,2.8,Review comment 426,2,1,1,2023-03-27T00:00:00Z
RTG000427,TRP0000930,DRV00097,RDR000744,rider,3.5,Review comment 427,5,1,2,2023-01-26T00:00:00Z
RTG000428,TRP0000090,DRV00273,RDR000141,rider,4.2,Review comment 428,3,3,1,2023-02-09T00:00:00Z
RTG000429,TRP0003374,DRV00105,RDR000302,driver,1.5,Review comment 429,3,3,1,2023-01-14T00:00:00Z
RTG000430,TRP0002529,DRV00241,RDR001154,rider,1.9,Review comment 430,2,2,3,2023-08-23T00:00:00Z
RTG000431,TRP0000661,DRV00059,RDR001542,driver,1.6,Review comment 431,3,2,1,2023-06-30T00:00:00Z
RTG000432,TRP0001639,DRV00076,RDR001223,driver,4.8,Review comment 432,1,3,5,2023-02-01T00:00:00Z
RTG000433,TRP0002300,DRV00102,RDR000442,rider,4.2,Review comment 433,1,1,4,2023-08-27T00:00:00Z
RTG000434,TRP0002328,DRV00294,RDR000689,rider,3.7,Review comment 434,3,4,2,2023-10-24T00:00:00Z
RTG000435,TRP0003696,DRV00238,RDR001716,driver,4.7,Review comment 435,3,4,3,2023-03-30T00:00:00Z
RTG000436,TRP0000594,DRV00143,RDR001879,driver,1.0,Review comment 436,5,1,4,2023-07-09T00:00:00Z
RTG000437,TRP0002463,DRV00209,RDR000242,driver,3.8,Review comment 437,1,1,5,2023-01-03T00:00:00Z
RTG000438,TRP0002070,DRV00220,RDR001651,rider,4.4,Review comment 438,3,4,5,2023-06-03T00:00:00Z
RTG000439,TRP0002379,DRV00098,RDR001270,rider,2.4,Review comment 439,3,5,3,2023-09-22T00:00:00Z
RTG000440,TRP0003716,DRV00210,RDR000182,rider,4.6,Review comment 440,5,1,2,2023-01-30T00:00:00Z
RTG000441,TRP0003093,DRV00088,RDR001039,rider,4.8,Review comment 441,2,3,5,2023-03-04T00:00:00Z
RTG000442,TRP0002638,DRV00130,RDR001605,rider,2.1,Review comment 442,4,5,5,2023-06-24T00:00:00Z
RTG000443,TRP0000153,DRV00188,RDR000942,driver,2.4,Review comment 443,4,2,1,2023-04-28T00:00:00Z
RTG000444,TRP0000712,DRV00107,RDR001069,driver,1.4,Review comment 444,3,2,5,2023-08-27T00:00:00Z
RTG000445,TRP0001086,DRV00111,RDR001993,rider,3.1,Review comment 445,4,4,4,2023-03-01T00:00:00Z
RTG000446,TRP0002640,DRV00072,RDR001810,rider,1.7,Review comment 446,2,4,5,2023-03-18T00:00:00Z
RTG000447,TRP0002262,DRV00054,RDR000022,driver,3.1,Review comment 447,1,5,5,2023-08-24T00:00:00Z
RTG000448,TRP0000103,DRV00020,RDR000752,driver,3.5,Review comment 448,3,4,2,2023-01-28T00:00:00Z
RTG000449,TRP0001406,DRV00206,RDR001318,rider,3.4,Review comment 449,4,4,3,2023-11-25T00:00:00Z
RTG000450,TRP0000139,DRV00151,RDR000002,driver,1.9,Review comment 450,5,2,4,2023-08-23T00:00:00Z
RTG000451,TRP0002929,DRV00173,RDR001024,driver,3.4,Review comment 451,5,3,2,2023-03-05T00:00:00Z
RTG000452,TRP0000446,DRV00049,RDR000027,rider,2.1,Review comment 452,1,5,5,2023-07-18T00:00:00Z
RTG000453,TRP0003318,DRV00025,RDR001048,rider,3.6,Review comment 453,2,4,4,2023-09-29T00:00:00Z
RTG000454,TRP0002445,DRV00094,RDR001386,driver,3.0,Review comment 454,3,1,1,2023-09-22T00:00:00Z
RTG000455,TRP0001508,DRV00068,RDR000122,rider,2.3,Review comment 455,3,2,2,2023-02-07T00:00:00Z
RTG000456,TRP0003421,DRV00244,RDR000964,driver,4.5,Review comment 456,3,2,1,2023-11-12T00:00:00Z
RTG000457,TRP0003412,DRV00278,RDR001064,driver,2.0,Review comment 457,3,4,1,2023-01-05T00:00:00Z
RTG000458,TRP0002771,DRV00157,RDR001576,driver,2.3,Review comment 458,5,5,4,2023-01-13T00:00:00Z
RTG000459,TRP0001825,DRV00129,RDR001455,driver,4.7,Review comment 459,5,1,2,2023-05-26T00:00:00Z
RTG000460,TRP0000145,DRV00229,RDR001436,driver,2.9,Review comment 460,5,2,4,2023-10-10T00:00:00Z
RTG000461,TRP0000572,DRV00292,RDR001381,driver,3.0,Review comment 461,4,3,1,2023-07-23T00:00:00Z
RTG000462,TRP0000214,DRV00179,RDR000345,driver,3.8,Review comment 462,3,1,2,2023-06-17T00:00:00Z
